generation,avg_percentage
0,0.04180918696026007
50,0.35361282899975777
100,0.14943040426199636
150,0.350784449527661
200,0.07620783088107903
250,0.1495652200343708
300,0.1515335839552184
350,0.13213081983849406
400,0.42221203446388245
450,0.46461986005306244
500,0.35325245931744576
550,0.07533491713305314
600,0.3675909712910652
650,0.1515335839552184
700,0.3238215545813243
750,0.17801677513246736
800,0.4500473787387212
850,0.33987905535226065
900,0.1515335839552184
950,0.19958157278597355
1000,0.10929596113661925
1050,0.047522552932302155
1100,0.09219386676947276
1150,0.19335993813971677
1200,0.1929515072455009
1250,0.21935781153539816
1300,0.13578644643227258
1350,0.2416789506872495
1400,0.06859152888258298
1450,0.13638668522859612
1500,0.06755050582190354
1550,0.07538073199490707
1600,0.19358957496782145
1650,0.21925779866675535
1700,0.21078332575658956
1750,0.07693516897658507
1800,0.3440744870652755
1850,0.0685328288624684
1900,0.1667199364552895
1950,0.15875175843636194
2000,0.08800505163768928
2050,0.1293954054514567
2100,0.18914142002662024
2150,0.23091879983743033
2200,0.28665824731191
2250,0.2299064298470815
2300,0.10569800001879533
2350,0.10629965861638387
2400,0.1317760900904735
2450,0.15547138514618078
2500,0.20368153850237528
2550,0.14346429208914438
2600,0.16220872600873312
2650,0.1471821516752243
2700,0.12950137816369534
2750,0.10629965861638387
2800,0.0773935355246067
2850,0.22747438649336496
2900,0.24702252944310507
2950,0.12872831088801226
3000,0.027340908379604418
3050,0.18209806270897388
3100,0.08667917735874653
3150,0.24208740765849748
3200,0.03920248088737329
3250,0.12822475098073483
3300,0.1822243252148231
3350,0.32363719570760924
3400,0.1466638882023593
3450,0.08610189395646255
3500,0.1958173398549358
3550,0.19569107719386616
3600,0.19543981505557895
3650,0.06065828058247765
3700,0.09956990617016952
3750,0.0395411296437184
3800,0.128226013854146
3850,0.08610189395646255
3900,0.14479227752114335
3950,0.12847727599243322
3999,0.058071589252601065
