generation,avg_percentage
0,0.0314768822863698
50,0.0267509906552732
100,0.1958173398549358
150,0.039077481254935265
200,0.09169402346014977
250,0.08597562648355961
300,0.14392997277900577
350,0.15860658511519432
400,0.14549582467103997
450,0.14579905414332947
500,0.03956737803916136
550,0.03969363930324713
600,0.3218933227472007
650,0.1453695634069542
700,0.03598719866325458
750,0.05719107777501146
800,0.1592885988454024
850,0.16003253931800523
900,0.19493350153788924
950,0.14479227752114335
1000,0.01753367017954588
1050,0.01619196915999055
1100,0.027382303805400927
1150,0.039667392149567604
1200,0.1484431104424099
1250,0.15954112509886423
1300,0.2155576584239801
1350,0.05439498508349061
1400,0.14671086225037774
1450,0.08794822978476684
1500,0.1452445724668602
1550,0.08585063181817532
1600,0.4427546245666842
1650,0.05356060511743029
1700,0.13123374820376435
1750,0.03969363930324713
1800,0.03956737803916136
1850,0.2839364684186876
1900,0.09944490653773148
1950,0.0057912458044787245
2000,0.19569107719386616
2050,0.18870580149814487
2100,0.28702716855332255
2150,0.19556481468801698
2200,0.12753034041573605
2250,0.1453695634069542
2300,0.14630410463238755
2350,0.02054683305323124
2400,0.03598719866325458
2450,0.19569107719386616
2500,0.19505976404373845
2550,0.19569107719386616
2600,0.023213223709414404
2650,0.14708965038880706
2700,0.12638093593219915
2750,0.14380371027315655
2800,0.039667392149567604
2850,0.1822243252148231
2900,0.058125616516917944
2950,0.14567279148225984
3000,0.04232533679654201
3050,0.03745538524041573
3100,0.08610189395646255
3150,0.19556481468801698
3200,0.14380371027315655
3250,0.0057912458044787245
3300,0.1443809961589674
3350,0.1822243252148231
3400,0.028158084955066442
3450,0.15854802168905735
3500,0.038606589660048485
3550,0.04023557684073845
3600,0.02537083098043998
3650,0.07253581533829372
3700,0.1958173398549358
3750,0.1456220873321096
3800,0.14380371027315655
3850,0.14567279148225984
3900,0.059808420638243355
3950,0.19569107719386616
3999,0.1444350234232843
