generation,max_fitness,max_percentage,max_dead_time,eval_time
0,0.027525252,0.027525252,1000,21.626707077026367
1,0.09493202,0.09493202,1000,22.341440200805664
2,0.09493202,0.09493202,1000,19.665048599243164
3,0.115779996,0.115779996,1000,17.85296106338501
4,0.115779996,0.115779996,1000,18.09377360343933
5,0.115779996,0.115779996,1000,17.318196773529053
6,0.115779996,0.115779996,1000,19.503188610076904
7,0.115779996,0.115779996,1000,18.20036745071411
8,0.115779996,0.115779996,1000,16.598954677581787
9,0.124529675,0.124529675,1000,16.505017518997192
10,0.124529675,0.124529675,1000,21.74666666984558
11,0.124529675,0.124529675,1000,18.005286693572998
12,0.124529675,0.124529675,1000,18.195474863052368
13,0.124529675,0.124529675,1000,17.41619110107422
14,0.124529675,0.124529675,1000,18.85023522377014
15,0.124529675,0.124529675,1000,19.895769596099854
16,0.180386,0.180386,1000,17.485310316085815
17,0.180386,0.180386,1000,17.321791887283325
18,0.180386,0.180386,1000,16.593379735946655
19,0.18363881,0.18363881,1000,16.6271333694458
20,0.18363881,0.18363881,1000,16.49317216873169
21,0.18363881,0.18363881,1000,17.094913005828857
22,0.1854732,0.1854732,1000,18.759145736694336
23,0.1854732,0.1854732,1000,21.598761081695557
24,0.1854732,0.1854732,1000,19.828198432922363
25,0.1854732,0.1854732,1000,19.192636013031006
26,0.1854732,0.1854732,1000,16.146165370941162
27,0.1854732,0.1854732,1000,17.576663494110107
28,0.1854732,0.1854732,1000,19.26353645324707
29,0.18617557,0.18617557,1000,16.945778131484985
30,0.18617557,0.18617557,1000,17.5626277923584
31,0.18617557,0.18617557,1000,17.029629945755005
32,0.18617557,0.18617557,1000,17.23232388496399
33,0.18617557,0.18617557,1000,17.498633861541748
34,0.18617557,0.18617557,1000,17.5332453250885
35,0.18617557,0.18617557,1000,17.789378881454468
36,0.18617557,0.18617557,1000,17.578649282455444
37,0.18617557,0.18617557,1000,17.116560220718384
38,0.18617557,0.18617557,1000,17.492676258087158
