generation,max_fitness,max_percentage,max_dead_time,eval_time
0,0.03920248,0.03920248,1000.0,59.92181396484375
1,0.03920248,0.03920248,1000.0,62.579564809799194
2,0.1888308,0.1888308,1000.0,62.02906775474548
3,0.1888308,0.1888308,1000.0,59.12617826461792
4,0.1888308,0.1888308,1000.0,57.68334078788757
5,0.18895707,0.18895707,1000.0,60.90848112106323
6,0.18895707,0.18895707,1000.0,58.32026195526123
7,0.18895707,0.18895707,1000.0,59.307393312454224
8,0.19569108,0.19569108,1000.0,62.1792631149292
9,0.19569108,0.19569108,1000.0,63.00934886932373
10,0.19569108,0.19569108,1000.0,61.03783464431763
11,0.19569108,0.19569108,1000.0,63.64199352264404
12,0.20963638,0.20963638,1000.0,61.24411487579346
13,0.20963638,0.20963638,1000.0,63.394530296325684
14,0.20963638,0.20963638,1000.0,60.16777515411377
15,0.20963638,0.20963638,1000.0,63.420162200927734
16,0.20963638,0.20963638,1000.0,60.96512246131897
17,0.20963638,0.20963638,1000.0,62.42124605178833
18,0.20963638,0.20963638,1000.0,61.509657859802246
19,0.20963638,0.20963638,1000.0,62.163819551467896
20,0.20963638,0.20963638,1000.0,62.043861627578735
21,0.20963638,0.20963638,1000.0,60.02974510192871
22,0.20963638,0.20963638,1000.0,61.26428556442261
23,0.20963638,0.20963638,1000.0,62.128512144088745
24,0.20976263,0.20976263,1000.0,62.57301378250122
25,0.20976263,0.20976263,1000.0,59.93129873275757
26,0.20976263,0.20976263,1000.0,60.343833446502686
27,0.20976263,0.20976263,1000.0,59.0079882144928
28,0.20976263,0.20976263,1000.0,61.11424374580383
29,0.20976263,0.20976263,1000.0,60.605172634124756
30,0.20976263,0.20976263,1000.0,60.921732902526855
31,0.20976263,0.20976263,1000.0,60.601951599121094
32,0.20976263,0.20976263,1000.0,61.48779273033142
33,0.20976263,0.20976263,1000.0,61.83424401283264
34,0.20976263,0.20976263,1000.0,57.52963972091675
35,0.20976263,0.20976263,1000.0,59.77756905555725
36,0.20976263,0.20976263,1000.0,60.40121388435364
37,0.20976263,0.20976263,1000.0,61.5132737159729
38,0.20976263,0.20976263,1000.0,62.479454040527344
39,0.20976263,0.20976263,1000.0,62.10535407066345
40,0.20976263,0.20976263,1000.0,62.705304861068726
41,0.20976263,0.20976263,1000.0,62.64230132102966
42,0.20976263,0.20976263,1000.0,62.688257694244385
43,0.20976263,0.20976263,1000.0,62.94327902793884
44,0.20976263,0.20976263,1000.0,60.95236659049988
45,0.20976263,0.20976263,1000.0,63.86112689971924
46,0.20976263,0.20976263,1000.0,62.373722314834595
47,0.20976263,0.20976263,1000.0,62.28238844871521
48,0.20976263,0.20976263,1000.0,63.51662516593933
49,0.20976263,0.20976263,1000.0,63.71083426475525
50,0.20976263,0.20976263,1000.0,63.507312059402466
51,0.20976263,0.20976263,1000.0,63.252129316329956
52,0.20976263,0.20976263,1000.0,63.71392822265625
53,0.20976263,0.20976263,1000.0,63.10717988014221
54,0.20976263,0.20976263,1000.0,60.72769498825073
55,0.20976263,0.20976263,1000.0,61.9643349647522
56,0.20976263,0.20976263,1000.0,61.248769760131836
57,0.20976263,0.20976263,1000.0,62.12577414512634
58,0.20976263,0.20976263,1000.0,60.89534401893616
59,0.20976263,0.20976263,1000.0,62.195642709732056
60,0.20976263,0.20976263,1000.0,62.45231556892395
61,0.20976263,0.20976263,1000.0,62.7954683303833
62,0.20976263,0.20976263,1000.0,63.34601950645447
63,0.20976263,0.20976263,1000.0,63.95772862434387
64,0.20976263,0.20976263,1000.0,62.364330530166626
