generation,max_fitness,max_percentage,max_dead_time,eval_time
0,0.02680502,0.02680502,1000.0,59.09482026100159
1,0.14524457,0.14524457,1000.0,57.46505427360535
2,0.14524457,0.14524457,1000.0,58.61192321777344
3,0.14524457,0.14524457,1000.0,60.040287494659424
4,0.14524457,0.14524457,1000.0,59.383886098861694
5,0.14524457,0.14524457,1000.0,59.923283100128174
6,0.14524457,0.14524457,1000.0,55.71660494804382
7,0.1464621,0.1464621,1000.0,55.946797370910645
8,0.14721592,0.14721592,1000.0,55.90216660499573
9,0.14721592,0.14721592,1000.0,56.51406764984131
10,0.14721592,0.14721592,1000.0,56.85592699050903
11,0.14721592,0.14721592,1000.0,55.66622185707092
12,0.14721592,0.14721592,1000.0,55.5282838344574
13,0.14844312,0.14844312,1000.0,54.89267659187317
14,0.14844312,0.14844312,1000.0,54.69027304649353
15,0.14844312,0.14844312,1000.0,57.736998319625854
16,0.14844312,0.14844312,1000.0,59.666717767715454
17,0.14844312,0.14844312,1000.0,59.07698965072632
18,0.14844312,0.14844312,1000.0,60.33100628852844
19,0.14844312,0.14844312,1000.0,58.22514200210571
20,0.14844312,0.14844312,1000.0,55.53965902328491
21,0.14844312,0.14844312,1000.0,58.150994300842285
22,0.14844312,0.14844312,1000.0,58.85542583465576
23,0.14844312,0.14844312,1000.0,58.65369129180908
24,0.14844312,0.14844312,1000.0,59.070085287094116
25,0.14844312,0.14844312,1000.0,59.718900203704834
26,0.14844312,0.14844312,1000.0,58.73225402832031
27,0.14844312,0.14844312,1000.0,55.718921422958374
28,0.14868176,0.14868176,1000.0,59.53610444068909
29,0.14868176,0.14868176,1000.0,55.086535692214966
30,0.14868176,0.14868176,1000.0,55.06513333320618
31,0.14868176,0.14868176,1000.0,59.06651496887207
32,0.14868176,0.14868176,1000.0,56.33824872970581
33,0.14868176,0.14868176,1000.0,59.043142557144165
34,0.14868176,0.14868176,1000.0,56.86696195602417
35,0.14868176,0.14868176,1000.0,57.83835577964783
36,0.14868176,0.14868176,1000.0,57.6659300327301
37,0.14868176,0.14868176,1000.0,58.88936257362366
38,0.14868176,0.14868176,1000.0,55.38255333900452
39,0.16106272,0.16106272,1000.0,55.71456456184387
40,0.16106272,0.16106272,1000.0,57.71732807159424
