generation,avg_percentage
0,0.04074074017504851
50,0.32319024205207825
100,0.21445308811962605
150,0.3244250901043415
200,0.3031005854718387
250,0.350784449527661
300,0.32369528835018474
350,0.12238510139286518
400,0.3171999119222164
450,0.08557088362673919
500,0.45131030927101773
550,0.43267837166786194
600,0.15150514260555306
650,0.34824392075339955
700,0.34675809368491173
750,0.052790173795074224
800,0.105676693841815
850,0.35002850120266277
900,0.07482256678243478
950,0.15449101167420545
1000,0.04543527401983738
1050,0.037319711254288755
1100,0.12842858768999577
1150,0.19311255464951196
1200,0.06931522240241368
1250,0.06009922238687674
1300,0.1811889410018921
1350,0.19352792327602705
1400,0.19350648609300455
1450,0.05452716785172621
1500,0.06838031920293967
1550,0.0686189563324054
1600,0.07009734958410263
1650,0.02644102182239294
1700,0.10916969863077004
1750,0.1793589343627294
1800,0.09873253603776296
1850,0.054588498547673225
1900,0.1931487787514925
1950,0.06797162815928459
2000,0.00904882171501716
2050,0.23326346774895987
2100,0.2956011841694514
2150,0.23192070424556732
2200,0.3638468037048976
2250,0.3638468037048976
2300,0.12822803187494478
2350,0.1862516850233078
2400,0.37621914347012836
2450,0.22442494394878545
2500,0.14108103762070337
2550,0.17092159452537695
2600,0.13702255487442017
2650,0.10610529345770676
2700,0.1587121213475863
2750,0.10698604335387547
2800,0.07794619724154472
2850,0.15908710410197577
2900,0.10265525927146275
2950,0.1060022171586752
3000,0.07217217733462651
3050,0.08622815522054832
3100,0.035768006617824234
3150,0.1458218558691442
3200,0.03762860751400391
3250,0.144918541268756
3300,0.14479227752114335
3350,0.02878939810519417
3400,0.12128156299392383
3450,0.14524330090110502
3500,0.0369136497999231
3550,0.03623577610900005
3600,0.1822243252148231
3650,0.07644193122784297
3700,0.03899009215335051
3750,0.18201607403655848
3800,0.14734217540050545
3850,0.08610189395646255
3900,0.1460517969292899
3950,0.0057912458044787245
3999,0.0032407407027979693
