generation,avg_percentage
0,0.02397283570220073
50,0.19569107719386616
100,0.07527292752638459
150,0.1447382502568265
200,0.14549582467103997
250,0.03698072613527378
300,0.08610842563211918
350,0.03853582373509804
400,0.0364110820616285
450,0.08176585473120213
500,0.08794822978476684
550,0.14549582606802383
600,0.1567747766772906
650,0.03920248088737329
700,0.04130173660814762
750,0.02138632396236062
800,0.14630410463238755
850,0.03956737803916136
900,0.03476967693616947
950,0.14501230930909514
1000,0.03956737803916136
1050,0.03653734332571427
1100,0.14524330090110502
1150,0.08782196727891763
1200,0.19569107719386616
1250,0.15920247634251913
1300,0.15975580054024854
1350,0.03928860339025656
1400,0.0057912458044787245
1450,0.1822243252148231
1500,0.060296716478963695
1550,0.14466728658104935
1600,0.1453695634069542
1650,0.1453695634069542
1700,0.14380371027315655
1750,0.0369136497999231
1800,0.0057912458044787245
1850,0.03411266983797153
1900,0.1453695634069542
1950,0.15573870266477266
2000,0.1453695634069542
2050,0.14617784088477492
2100,0.08610189395646255
2150,0.08201856072992086
2200,0.08602294387916724
2250,0.08610842563211918
2300,0.44300587801262736
2350,0.1822243252148231
2400,0.03902887708197037
2450,0.14524330090110502
2500,0.1453695634069542
2550,0.08686618941525619
2600,0.059637443628162146
2650,0.035866958710054554
2700,0.1958173398549358
2750,0.0364110820616285
2800,0.15898375461498895
2850,0.01537482471515735
2900,0.05713704926893115
2950,0.0986353661864996
3000,0.12658569402992725
3050,0.02316440036520362
3100,0.027875138601909082
3150,0.08597688811520736
3200,0.1958173398549358
3250,0.19556481468801698
3300,0.14524330090110502
3350,0.19556481468801698
3400,0.15954112509886423
3450,0.19569107719386616
3500,0.2968148187113305
3550,0.028443106294920046
3600,0.1453695634069542
3650,0.14513857197016478
3700,0.013891974153618017
3750,0.039077481254935265
3800,0.14479227752114335
3850,0.19569107719386616
3900,0.19518602670480809
3950,0.14450725990658006
3999,0.03902526355038086
