generation,avg_percentage
0,0.04180918696026007
50,0.42221203446388245
100,0.34648457495495677
150,0.38654907047748566
200,0.35325245931744576
250,0.15151910996064544
300,0.18078750558197498
350,0.47503320205335814
400,0.4223244289557139
450,0.42283131182193756
500,0.4352589629900952
550,0.061053020879626274
600,0.3326741084456444
650,0.3485807279745738
700,0.3209318208197753
750,0.08557088362673919
800,0.35322800154487294
850,0.14613917485500375
900,0.20868011005222797
950,0.3195159020833671
1000,0.10929596610367298
1050,0.11103642483552296
1100,0.20906314005454382
1150,0.21078332575658956
1200,0.05403600881497065
1250,0.060984437043468155
1300,0.1936501730233431
1350,0.05452716785172621
1400,0.06900432954231898
1450,0.11078389982382457
1500,0.20626655593514442
1550,0.19333108949164549
1600,0.03120968258008361
1650,0.23285617803533873
1700,0.06838031920293967
1750,0.06119917271037897
1800,0.09506381799777348
1850,0.12361067595581214
1900,0.23338972218334675
1950,0.037516063234458365
2000,0.12898695530990759
2050,0.07842256252964337
2100,0.10595319233834743
2150,0.209090913956364
2200,0.1386683533589045
2250,0.10629965861638387
2300,0.2864057223002116
2350,0.2867845147848129
2400,0.2867845147848129
2450,0.1599795420964559
2500,0.07354686222970486
2550,0.22629082451264063
2600,0.18901515255371729
2650,0.1495974212884903
2700,0.3638468037048976
2750,0.23238672067721686
2800,0.3638468037048976
2850,0.18912752717733383
2900,0.07846855123837788
2950,0.10213493307431538
3000,0.02671085810288787
3050,0.14479227752114335
3100,0.12439394276589155
3150,0.05807284964248538
3200,0.02023968209202091
3250,0.19556481468801698
3300,0.058071589252601065
3350,0.08610189395646255
3400,0.08667917735874653
3450,0.1822243252148231
3500,0.15674217976629734
3550,0.19569107719386616
3600,0.19569107719386616
3650,0.19556607756142816
3700,0.1956923402224978
3750,0.19569107719386616
3800,0.024199753844489653
3850,0.12625467342634997
3900,0.1610569798698028
3950,0.1599830829848846
3999,0.1453695634069542
