generation,max_fitness,max_percentage,max_dead_time,eval_time
0,0.054466352,0.054466352,1000.0,66.06912302970886
1,0.054466352,0.054466352,1000.0,64.74355292320251
2,0.054466352,0.054466352,1000.0,60.56362581253052
3,0.3234428,0.3234428,1000.0,58.30723786354065
4,0.3234428,0.3234428,1000.0,56.44386553764343
5,0.3234428,0.3234428,1000.0,55.43196511268616
6,0.3234428,0.3234428,1000.0,54.561949491500854
7,0.3234428,0.3234428,1000.0,54.171549558639526
8,0.3242726,0.3242726,1000.0,54.12726068496704
9,0.3242726,0.3242726,1000.0,50.576343297958374
10,0.3242726,0.3242726,1000.0,55.297619581222534
11,0.3242726,0.3242726,1000.0,53.70631265640259
12,0.3242726,0.3242726,1000.0,53.9381582736969
13,0.3242726,0.3242726,1000.0,51.513569831848145
14,0.3242726,0.3242726,1000.0,55.85092759132385
15,0.3242726,0.3242726,1000.0,56.1738977432251
16,0.3242726,0.3242726,1000.0,54.95806169509888
17,0.3242726,0.3242726,1000.0,54.03701853752136
18,0.3242726,0.3242726,1000.0,54.33668780326843
19,0.32439885,0.32439885,1000.0,54.77126669883728
20,0.32439885,0.32439885,1000.0,52.92732048034668
21,0.32439885,0.32439885,1000.0,55.484644412994385
22,0.32439885,0.32439885,1000.0,56.425257205963135
23,0.32439885,0.32439885,1000.0,53.27931833267212
24,0.32439885,0.32439885,1000.0,51.9646782875061
25,0.32439885,0.32439885,1000.0,54.27028799057007
26,0.32439885,0.32439885,1000.0,55.13072443008423
27,0.32439885,0.32439885,1000.0,53.81058430671692
28,0.32451123,0.32451123,1000.0,54.86659598350525
29,0.32451123,0.32451123,1000.0,52.1475625038147
30,0.32451123,0.32451123,1000.0,52.3814582824707
31,0.32451123,0.32451123,1000.0,55.78068494796753
32,0.32451123,0.32451123,1000.0,53.61606001853943
33,0.32451123,0.32451123,1000.0,55.30847644805908
34,0.32451123,0.32451123,1000.0,50.398043155670166
35,0.32476377,0.32476377,1000.0,52.49154448509216
36,0.32476377,0.32476377,1000.0,54.37025690078735
37,0.32476377,0.32476377,1000.0,51.70672416687012
38,0.32476377,0.32476377,1000.0,53.1237530708313
39,0.32476377,0.32476377,1000.0,52.190651416778564
40,0.32476377,0.32476377,1000.0,51.837581634521484
41,0.32476377,0.32476377,1000.0,52.620091915130615
42,0.32476377,0.32476377,1000.0,51.36315703392029
43,0.32476377,0.32476377,1000.0,52.65996432304382
44,0.32488018,0.32488018,1000.0,53.727309703826904
45,0.32488018,0.32488018,1000.0,55.00050067901611
46,0.32488018,0.32488018,1000.0,53.27415204048157
47,0.32488018,0.32488018,1000.0,51.99645948410034
48,0.32488018,0.32488018,1000.0,54.641475200653076
49,0.32488018,0.32488018,1000.0,52.35183644294739
50,0.32488018,0.32488018,1000.0,51.02837061882019
