generation,avg_percentage
0,0.007433501537889242
50,0.1484431104424099
100,0.028158084955066442
150,0.14829136695091924
200,0.10772937660415967
250,0.07204465319712956
300,0.1956910773490866
350,0.18423733999952674
400,0.18420591950416565
450,0.02745453780516982
500,0.14734217540050545
550,0.027875138601909082
600,0.039077481254935265
650,0.03896384375790755
700,0.18832701351493597
750,0.19556481468801698
800,0.14549582606802383
850,0.03956737803916136
900,0.1956910773490866
950,0.14630410463238755
1000,0.024738254801680643
1050,0.03956737803916136
1100,0.02426510350778699
1150,0.03932874339322249
1200,0.19278165387610594
1250,0.15966738760471344
1300,0.16062158532440662
1350,0.08610189395646255
1400,0.03476967693616947
1450,0.1452445724668602
1500,0.04128745757043362
1550,0.12391284542779128
1600,0.07241081446409225
1650,0.19569107719386616
1700,0.19493476441130042
1750,0.057882575473437704
1800,0.07334409281611443
1850,0.1956910773490866
1900,0.019745830756922562
1950,0.0416357833892107
2000,0.2976226888907452
2050,0.14519054271901646
2100,0.0364110820616285
2150,0.15829626160363355
2200,0.03956737803916136
2250,0.08597689432402451
2300,0.15954112261533737
2350,0.14721591289465627
2400,0.03069722605869174
2450,0.04142673624058565
2500,0.1956910773490866
2550,0.025369567951808374
2600,0.041974432145555816
2650,0.023857743479311466
2700,0.1958173398549358
2750,0.05751893871153394
2800,0.07406153033177058
2850,0.14630410463238755
2900,0.15966738760471344
2950,0.04153998134036859
3000,0.020939743301520746
3050,0.040018398935596146
3100,0.0525602704534928
3150,0.19531228921065727
3200,0.057757575840999685
3250,0.14479227752114335
3300,0.0994436436643203
3350,0.12036976963281631
3400,0.1444350234232843
3450,0.1453695634069542
3500,0.1453695634069542
3550,0.08622815522054832
3600,0.19569107719386616
3650,0.12835227635999522
3700,0.0366420748954018
3750,0.03920248088737329
3800,0.1453695634069542
3850,0.0738277497390906
3900,0.07217091570297877
3950,0.08561837238570054
3999,0.003367003363867601
