generation,avg_percentage
0,0.009748316369950771
50,0.028158084955066442
100,0.19493476441130042
150,0.08794822978476684
200,0.07010811567306519
250,0.12625467342634997
300,0.1616550094137589
350,0.15921636298298836
400,0.1309604422810177
450,0.08597562648355961
500,0.1822243252148231
550,0.08807449725766976
600,0.040784902249773346
650,0.18870580149814487
700,0.03403302188962698
750,0.08610189395646255
800,0.028443106294920046
850,0.14549582606802383
900,0.058702902402728796
950,0.03785995952785015
1000,0.0395411296437184
1050,0.14734217540050545
1100,0.08781747954587142
1150,0.03846291359513998
1200,0.14734217540050545
1250,0.08610189395646255
1300,0.1446132593167325
1350,0.08794822978476684
1400,0.08451311724881332
1450,0.08667917735874653
1500,0.1958173398549358
1550,0.1001471895724535
1600,0.03721814167996248
1650,0.04153998134036859
1700,0.10586914916833241
1750,0.08794822978476684
1800,0.08610189395646255
1850,0.1582679363588492
1900,0.016348312608897686
1950,0.02033858358239134
2000,0.1822243252148231
2050,0.1453695634069542
2100,0.09956990617016952
2150,0.08381473956008752
2200,0.1958173398549358
2250,0.03920248088737329
2300,0.19518602670480809
2350,0.08622815522054832
2400,0.1446132593167325
2450,0.03455819096416235
2500,0.03932874339322249
2550,0.19556481468801698
2600,0.19569107719386616
2650,0.12687710905447602
2700,0.08610842563211918
2750,0.12835227635999522
2800,0.03902887459844351
2850,0.19569107719386616
2900,0.19173400662839413
2950,0.34127314838891226
3000,0.32186963983501
3050,0.18883206400399408
3100,0.1452445724668602
3150,0.10141624696552753
3200,0.1822243252148231
3250,0.14670959068462253
3300,0.1193102275331815
3350,0.14511830996101102
3400,0.01633970346301794
3450,0.034513701063891254
3500,0.1453695634069542
3550,0.14524330090110502
3600,0.019745830756922562
3650,0.09956990617016952
3700,0.039793653413653374
3750,0.1453695634069542
3800,0.08794822978476684
3850,0.03653734332571427
3900,0.039667392149567604
3950,0.12835227635999522
3999,0.08258057571947575
