generation,avg_percentage
0,0.037141491969426475
50,0.32394781708717346
100,0.46461986005306244
150,0.46299884219964343
200,0.08924776626129945
250,0.35202136511603993
300,0.1787957220027844
350,0.12840490664045015
400,0.18489974923431873
450,0.13938376493752003
500,0.3205808103084564
550,0.3242725767195225
600,0.18372272389630476
650,0.14943040426199636
700,0.4743545924623807
750,0.1515335839552184
800,0.32356902956962585
850,0.3205808103084564
900,0.3205808103084564
950,0.3210441954433918
1000,0.036331039698173605
1050,0.1893976479768753
1100,0.23462515696883202
1150,0.21017979085445404
1200,0.05277556755269567
1250,0.2108833392461141
1300,0.04692853428423405
1350,0.19290223034719625
1400,0.20715434042116007
1450,0.1935737400005261
1500,0.13538421442111334
1550,0.21925779866675535
1600,0.21078332575658956
1650,0.17655575958391032
1700,0.2305808011442423
1750,0.21279930820067725
1800,0.2346932590007782
1850,0.06228417592744032
1900,0.16656052445371947
1950,0.35270229044059914
2000,0.18912752717733383
2050,0.18819919476906458
2100,0.2865319848060608
2150,0.1553451226403316
2200,0.3689365933338801
2250,0.10629965861638387
2300,0.195984011515975
2350,0.1378514145811399
2400,0.12583845419188341
2450,0.18901515255371729
2500,0.23085820178190866
2550,0.10629965861638387
2600,0.1053008884191513
2650,0.14760496218999228
2700,0.38754209876060486
2750,0.38766834139823914
2800,0.2342134490609169
2850,0.22486755810678005
2900,0.13543966909249625
2950,0.2864057223002116
3000,0.05428666419660052
3050,0.06048278960709771
3100,0.03598719866325458
3150,0.08667917735874653
3200,0.1822243252148231
3250,0.1822243252148231
3300,0.04062067655225595
3350,0.03920248088737329
3400,0.07287446161111195
3450,0.04047567086915175
3500,0.04153998134036859
3550,0.1822243252148231
3600,0.1822243252148231
3650,0.1452445724668602
3700,0.08622815522054832
3750,0.18197180020312467
3800,0.1444350234232843
3850,0.05416414188221097
3900,0.12835227635999522
3950,0.1453695634069542
3999,0.02524330544595917
