generation,avg_percentage
0,0.007433501537889242
50,0.06075702064360181
100,0.05545354758699735
150,0.04003229054311911
200,0.07251159970959027
250,0.19569107719386616
300,0.059006130478034415
350,0.15920247634251913
400,0.14630410463238755
450,0.14537083512792984
500,0.025495830612878006
550,0.03920248088737329
600,0.18012672228117785
650,0.05812687830378612
700,0.20976262477536997
750,0.038415685606499515
800,0.03883758125205835
850,0.07241081446409225
900,0.08597562648355961
950,0.14503091402972737
1000,0.039667392149567604
1050,0.09944490653773148
1100,0.07407960295677185
1150,0.1822243252148231
1200,0.08353789585332076
1250,0.07025833381339908
1300,0.19569107719386616
1350,0.1588375767072042
1400,0.1446132593167325
1450,0.12835227635999522
1500,0.03920248088737329
1550,0.1453695634069542
1600,0.1453695634069542
1650,0.03899009215335051
1700,0.1444350234232843
1750,0.14537083373094598
1800,0.08597562648355961
1850,0.1062340463201205
1900,0.0994436436643203
1950,0.12835227635999522
2000,0.08610842563211918
2050,0.19569107719386616
2100,0.2095239901294311
2150,0.29693981834376854
2200,0.14491854018221298
2250,0.1453695634069542
2300,0.08602446255584557
2350,0.07287572572628657
2400,0.18197180020312467
2450,0.2093977276235819
2500,0.34152441068241995
2550,0.34127314838891226
2600,0.058122475476314626
2650,0.19493350153788924
2700,0.4088984120947619
2750,0.14746716634059945
2800,0.1000209270666043
2850,0.10820664837956429
2900,0.14578956551849842
2950,0.027171557303518057
3000,0.20381473501523337
3050,0.15907748540242514
3100,0.04153998134036859
3150,0.03981455477575461
3200,0.12835227635999522
3250,0.14367871933306256
3300,0.08667917735874653
3350,0.14479354924211899
3400,0.08610842563211918
3450,0.03288292388121287
3500,0.12650593556463718
3550,0.07347035656372707
3600,0.05857790152852734
3650,0.1458895696947972
3700,0.07025833381339908
3750,0.1822243252148231
3800,0.058125616516917944
3850,0.34127314838891226
3900,0.19556481468801698
3950,0.18197180020312467
3999,0.12659670350452265
