generation,avg_percentage
0,0.025495830612878006
50,0.14734217540050545
100,0.08597689432402451
150,0.1453695634069542
200,0.025495830612878006
250,0.058702902402728796
300,0.07468059969445069
350,0.06883885245770216
400,0.14524330090110502
450,0.19493350153788924
500,0.14607310947030783
550,0.0366997515472273
600,0.12835227635999522
650,0.15920247634251913
700,0.1452445724668602
750,0.03598719866325458
800,0.08610189395646255
850,0.08782196727891763
900,0.1822243252148231
950,0.1822243252148231
1000,0.05725126232330998
1050,0.040784902249773346
1100,0.1452445724668602
1150,0.32351093320176005
1200,0.1452445724668602
1250,0.025495830612878006
1300,0.07241081446409225
1350,0.08597562648355961
1400,0.12835227635999522
1450,0.021068349635849398
1500,0.20255133944253126
1550,0.14549582606802383
1600,0.10820664837956429
1650,0.12658569402992725
1700,0.10982816169659297
1750,0.03570753366996845
1800,0.05718754061187307
1850,0.12835227635999522
1900,0.07290071249008179
1950,0.14746716634059945
2000,0.14418376873557767
2050,0.08807322941720486
2100,0.07249693820873897
2150,0.07217091570297877
2200,0.20447314282258353
2250,0.03956737803916136
2300,0.07244560246666272
2350,0.08610189395646255
2400,0.14746716634059945
2450,0.15374762130280337
2500,0.03818197858830293
2550,0.03956737803916136
2600,0.03956737803916136
2650,0.4435109286569059
2700,0.5042445262273153
2750,0.03920248088737329
2800,0.1958173398549358
2850,0.03956737803916136
2900,0.04036847812434038
2950,0.08610842563211918
3000,0.14734217540050545
3050,0.11943522840738297
3100,0.07358824756617348
3150,0.059456773878385626
3200,0.21956990162531534
3250,0.025369567951808374
3300,0.19505976404373845
3350,0.14536956356217465
3400,0.09127170747766893
3450,0.08667917735874653
3500,0.1453695634069542
3550,0.08610189395646255
3600,0.14671086225037774
3650,0.19569107719386616
3700,0.14511830996101102
3750,0.08307259219388168
3800,0.14380371027315655
3850,0.0994436436643203
3900,0.14479227752114335
3950,0.14549582606802383
3999,0.07396151622136433
