generation,avg_percentage
0,0.02524330544595917
50,0.12835227635999522
100,0.128226013854146
150,0.14549582606802383
200,0.08794822978476684
250,0.2095239901294311
300,0.1958173398549358
350,0.059851476456969976
400,0.0738660916686058
450,0.03920248088737329
500,0.04153998134036859
550,0.1956910773490866
600,0.15920247634251913
650,0.08610189395646255
700,0.0870364351818959
750,0.1453695634069542
800,0.1453695634069542
850,0.08597562648355961
900,0.042987208192547165
950,0.05857790152852734
1000,0.1958173398549358
1050,0.19569107719386616
1100,0.19569107719386616
1150,0.06048278960709771
1200,0.12847727599243322
1250,0.14646082511171699
1300,0.025369567951808374
1350,0.08376487034062545
1400,0.14721591289465627
1450,0.035822696052491665
1500,0.08622815522054832
1550,0.1453695634069542
1600,0.1597029517094294
1650,0.08611279167234898
1700,0.08610189395646255
1750,0.14734217540050545
1800,0.08610188774764538
1850,0.14560819991553822
1900,0.0940088382922113
1950,0.07168319076299667
2000,0.03994553225735823
2050,0.08794822978476684
2100,0.12658569402992725
2150,0.05857790152852734
2200,0.07487331454952557
2250,0.02607311401516199
2300,0.08719315069417159
2350,0.07270157958070438
2400,0.07347799589236577
2450,0.12772776869436106
2500,0.059637443628162146
2550,0.08610189395646255
2600,0.05702484197293719
2650,0.15920247634251913
2700,0.08610189395646255
2750,0.15920247634251913
2800,0.15896383921305338
2850,0.1453695634069542
2900,0.14549582467103997
2950,0.14734217540050545
3000,0.02856936880076925
3050,0.0994436436643203
3100,0.1280997513482968
3150,0.05776836241905888
3200,0.08610842563211918
3250,0.08610189395646255
3300,0.19569107719386616
3350,0.19569107719386616
3400,0.31569107264901203
3450,0.1458895696947972
3500,0.025369567951808374
3550,0.19569107719386616
3600,0.025495830612878006
3650,0.19569107719386616
3700,0.14380371027315655
3750,0.1791298968407015
3800,0.1314667557987074
3850,0.1484431104424099
3900,0.05713704926893115
3950,0.09989466580251853
3999,0.058829163666814566
