generation,avg_percentage
0,0.04147053820391496
50,0.32069318493207294
100,0.1141416896134615
150,0.023386784673978884
200,0.2065180509040753
250,0.16457095990578333
300,0.39286597321430844
350,0.3562378982702891
400,0.11505159425238769
450,0.35166554525494576
500,0.3270622752606869
550,0.1515335839552184
600,0.3128367061726749
650,0.04949957442780336
700,0.3135942717393239
750,0.21050434497495493
800,0.0879781823605299
850,0.17403417515257993
900,0.3200878016650677
950,0.0897226066639026
1000,0.10928207325438659
1050,0.1931487787514925
1100,0.04000270195926229
1150,0.19361820506552854
1200,0.21054468986888727
1250,0.06196830359598001
1300,0.2372216358780861
1350,0.09254618547856808
1400,0.30382457142695785
1450,0.06119917271037897
1500,0.09293821888665359
1550,0.09531482324625055
1600,0.07100114474693935
1650,0.0996722225099802
1700,0.06751790766914685
1750,0.19342983576158682
1800,0.1935840913405021
1850,0.060741458709041275
1900,0.07009734958410263
1950,0.06065612224241098
2000,0.10604429307083289
2050,0.1061761137098074
2100,0.2030523276577393
2150,0.10169170796871185
2200,0.1999412135531505
2250,0.12776913804312548
2300,0.10031198710203171
2350,0.0805971125761668
2400,0.13003001424173513
2450,0.14760496218999228
2500,0.17292393806080023
2550,0.10567045273880164
2600,0.07834841062625249
2650,0.127321715777119
2700,0.20330832401911417
2750,0.10654995404183865
2800,0.1989898985872666
2850,0.07702786289155483
2900,0.20462196817000708
2950,0.12803009649117789
3000,0.058256705136348806
3050,0.15970983542501926
3100,0.10587040955821674
3150,0.2078219714264075
3200,0.1956910773490866
3250,0.03570753366996845
3300,0.19569107719386616
3350,0.028861122361073892
3400,0.14549582606802383
3450,0.15954112509886423
3500,0.0386371019606789
3550,0.1447382502568265
3600,0.12860353849828243
3650,0.14380371027315655
3700,0.14524330090110502
3750,0.14549582467103997
3800,0.16106271371245384
3850,0.023731480818241835
3900,0.03936824637154738
3950,0.03956737803916136
3999,0.14734217540050545
