generation,avg_percentage
0,0.14734217540050545
50,0.1822243252148231
100,0.07302697375416756
150,0.03598719866325458
200,0.039667392149567604
250,0.0409351841857036
300,0.023423970211297274
350,0.1249252911657095
400,0.03936824637154738
450,0.03956737803916136
500,0.027562563307583332
550,0.12638093593219915
600,0.14643036729345718
650,0.14537083512792984
700,0.1808290065576633
750,0.03525165499498447
800,0.1276346747763455
850,0.19493350153788924
900,0.02419975136096279
950,0.14473952058081826
1000,0.04166498097280661
1050,0.19569107719386616
1100,0.18434787774458528
1150,0.038621059618890285
1200,0.18819948798045516
1250,0.1453695634069542
1300,0.1822243252148231
1350,0.1447382502568265
1400,0.0994436436643203
1450,0.14466728658104935
1500,0.037405701664586864
1550,0.0253695681070288
1600,0.07204591482877731
1650,0.0057912458044787245
1700,0.034853408113121986
1750,0.03920248088737329
1800,0.1958173398549358
1850,0.19968026193479696
1900,0.08610189395646255
1950,0.04285607176522414
2000,0.08610189395646255
2050,0.1453695634069542
2100,0.03969363930324713
2150,0.05358578326801459
2200,0.19569107719386616
2250,0.19518602670480809
2300,0.025495829215894144
2350,0.04723256019254526
2400,0.08769570477306843
2450,0.03883758125205835
2500,0.03920248088737329
2550,0.19569107719386616
2600,0.03826794090370337
2650,0.03525054361671209
2700,0.08529361647864182
2750,0.04153998134036859
2800,0.14549582467103997
2850,0.14734217540050545
2900,0.08610189395646255
2950,0.1453695634069542
3000,0.05751767583812276
3050,0.19543981505557895
3100,0.028283084587504465
3150,0.0384355039956669
3200,0.020478321705013514
3250,0.12625467342634997
3300,0.12835227635999522
3350,0.01326066100349029
3400,0.19505976404373845
3450,0.19556481468801698
3500,0.1447382502568265
3550,0.14549582606802383
3600,0.03956737803916136
3650,0.0395411296437184
3700,0.0985091036806504
3750,0.03598719866325458
3800,0.03969363930324713
3850,0.03956737803916136
3900,0.0369136497999231
3950,0.07389099275072415
3999,0.3366835016446809
