generation,avg_percentage
0,0.023731480818241835
50,0.03753897454589605
100,0.05764393834397197
150,0.14549582467103997
200,0.14524330090110502
250,0.1452445724668602
300,0.14479227752114335
350,0.009748316369950771
400,0.10141624696552753
450,0.009986952878534794
500,0.040368479366103806
550,0.02537083098043998
600,0.03653734332571427
650,0.09944490653773148
700,0.1958173398549358
750,0.08610189395646255
800,0.03920248088737329
850,0.08491482275227706
900,0.041387470439076424
950,0.06008534816404184
1000,0.08597689432402451
1050,0.04013702211280664
1100,0.0162619201776882
1150,0.07414351776242256
1200,0.1958173398549358
1250,0.02607311401516199
1300,0.10238190864523251
1350,0.12835227635999522
1400,0.1822243252148231
1450,0.1453695634069542
1500,0.14403597343092164
1550,0.040628181770443916
1600,0.19569107719386616
1650,0.19505976404373845
1700,0.1453695634069542
1750,0.14549582606802383
1800,0.1445612859291335
1850,0.16044486686587334
1900,0.06267299239213268
1950,0.07347035656372707
2000,0.035457796417176723
2050,0.1888308011305829
2100,0.19493350153788924
2150,0.08610842563211918
2200,0.1822243252148231
2250,0.1822243252148231
2300,0.1452445724668602
2350,0.1453695634069542
2400,0.03956737803916136
2450,0.16062823496758938
2500,0.04019244574010372
2550,0.1484431104424099
2600,0.03476967693616947
2650,0.07210181994984548
2700,0.024482899345457554
2750,0.1822243252148231
2800,0.1453695634069542
2850,0.1447382502568265
2900,0.1447382502568265
2950,0.1453695634069542
3000,0.03801609855145216
3050,0.0057912458044787245
3100,0.1452445724668602
3150,0.025369567951808374
3200,0.025369567951808374
3250,0.08597689432402451
3300,0.08622815522054832
3350,0.05857790152852734
3400,0.04128745632867018
3450,0.08015613816678524
3500,0.03604618490984043
3550,0.035778165174027286
3600,0.039667392149567604
3650,0.03505265867958466
3700,0.15920247634251913
3750,0.1452445724668602
3800,0.009749579398582378
3850,0.1958173398549358
3900,0.1453695634069542
3950,0.03698072613527378
3999,0.0870364351818959
