generation,max_fitness,max_percentage,max_dead_time,eval_time
0,0.027382305,0.027382305,1000.0,58.47761678695679
1,0.061491422,0.061491422,1000.0,59.517751932144165
2,0.061491422,0.061491422,1000.0,60.24530553817749
3,0.121281564,0.121281564,1000.0,60.592812061309814
4,0.19569108,0.19569108,1000.0,60.98637938499451
5,0.19569108,0.19569108,1000.0,56.94123411178589
6,0.19569108,0.19569108,1000.0,57.816516637802124
7,0.19569108,0.19569108,1000.0,56.35436272621155
8,0.19569108,0.19569108,1000.0,59.40283536911011
9,0.19581734,0.19581734,1000.0,61.385223627090454
10,0.19581734,0.19581734,1000.0,65.34382772445679
11,0.19581734,0.19581734,1000.0,64.06501007080078
12,0.19581734,0.19581734,1000.0,62.29003548622131
13,0.19581734,0.19581734,1000.0,65.05264949798584
14,0.19581734,0.19581734,1000.0,64.89971137046814
15,0.19581734,0.19581734,1000.0,64.63360691070557
16,0.19581734,0.19581734,1000.0,64.62922382354736
17,0.19581734,0.19581734,1000.0,64.1016194820404
18,0.19581734,0.19581734,1000.0,66.50969099998474
19,0.19581734,0.19581734,1000.0,65.65457487106323
20,0.19581734,0.19581734,1000.0,65.50277972221375
21,0.19581734,0.19581734,1000.0,66.29247570037842
22,0.19581734,0.19581734,1000.0,67.46026492118835
23,0.19581734,0.19581734,1000.0,65.61273312568665
24,0.19581734,0.19581734,1000.0,62.061208963394165
25,0.19581734,0.19581734,1000.0,66.62045216560364
26,0.19581734,0.19581734,1000.0,62.50143790245056
27,0.19581734,0.19581734,1000.0,66.98849582672119
28,0.19581734,0.19581734,1000.0,65.61758971214294
29,0.19581734,0.19581734,1000.0,61.44962430000305
30,0.19581734,0.19581734,1000.0,64.31514978408813
31,0.19581734,0.19581734,1000.0,67.3141758441925
32,0.19581734,0.19581734,1000.0,63.51167821884155
33,0.19581734,0.19581734,1000.0,64.01198506355286
34,0.19581734,0.19581734,1000.0,67.13941645622253
35,0.19581734,0.19581734,1000.0,66.75035047531128
36,0.19581734,0.19581734,1000.0,67.35395765304565
37,0.19581734,0.19581734,1000.0,67.0844497680664
38,0.19581734,0.19581734,1000.0,66.66222548484802
39,0.19581734,0.19581734,1000.0,65.41825842857361
40,0.19581734,0.19581734,1000.0,65.39898777008057
41,0.19581734,0.19581734,1000.0,67.07600212097168
42,0.19581734,0.19581734,1000.0,66.20726466178894
43,0.19581734,0.19581734,1000.0,66.35814142227173
44,0.19581734,0.19581734,1000.0,62.436142921447754
45,0.19581734,0.19581734,1000.0,67.33070635795593
46,0.19581734,0.19581734,1000.0,66.92581462860107
47,0.19581734,0.19581734,1000.0,64.93072986602783
48,0.19581734,0.19581734,1000.0,65.83830046653748
49,0.19581734,0.19581734,1000.0,66.18349933624268
50,0.19581734,0.19581734,1000.0,63.894745111465454
51,0.19581734,0.19581734,1000.0,64.2172064781189
52,0.19581734,0.19581734,1000.0,67.0468077659607
53,0.19581734,0.19581734,1000.0,65.5244493484497
54,0.19581734,0.19581734,1000.0,67.8558840751648
55,0.19581734,0.19581734,1000.0,66.80427694320679
56,0.19581734,0.19581734,1000.0,67.0708692073822
57,0.19581734,0.19581734,1000.0,64.07529163360596
58,0.19581734,0.19581734,1000.0,65.02554559707642
59,0.19581734,0.19581734,1000.0,65.66697978973389
60,0.19581734,0.19581734,1000.0,66.96508598327637
61,0.19581734,0.19581734,1000.0,67.76968097686768
62,0.19581734,0.19581734,1000.0,65.72308444976807
63,0.19581734,0.19581734,1000.0,65.65348029136658
64,0.19581734,0.19581734,1000.0,64.35241651535034
65,0.19581734,0.19581734,1000.0,68.21037650108337
66,0.19581734,0.19581734,1000.0,67.32731771469116
67,0.19581734,0.19581734,1000.0,66.9736578464508
68,0.19581734,0.19581734,1000.0,65.80038976669312
69,0.19581734,0.19581734,1000.0,66.94426465034485
70,0.19581734,0.19581734,1000.0,65.0977897644043
71,0.19581734,0.19581734,1000.0,65.00092029571533
72,0.19581734,0.19581734,1000.0,64.5812017917633
73,0.19581734,0.19581734,1000.0,64.57796239852905
74,0.19581734,0.19581734,1000.0,62.95878863334656
75,0.19581734,0.19581734,1000.0,63.857078075408936
76,0.19581734,0.19581734,1000.0,64.70404624938965
77,0.19581734,0.19581734,1000.0,68.36660194396973
78,0.19581734,0.19581734,1000.0,67.92455983161926
79,0.19581734,0.19581734,1000.0,67.32418847084045
80,0.19581734,0.19581734,1000.0,65.79267358779907
81,0.19581734,0.19581734,1000.0,63.22725987434387
82,0.19581734,0.19581734,1000.0,61.92896103858948
83,0.19581734,0.19581734,1000.0,62.08799743652344
84,0.19581734,0.19581734,1000.0,63.96368956565857
85,0.19581734,0.19581734,1000.0,66.15628409385681
86,0.19581734,0.19581734,1000.0,64.88769817352295
87,0.19581734,0.19581734,1000.0,65.8735899925232
88,0.19581734,0.19581734,1000.0,65.86550188064575
89,0.19581734,0.19581734,1000.0,67.49458169937134
90,0.19581734,0.19581734,1000.0,63.70243287086487
91,0.19581734,0.19581734,1000.0,64.02064061164856
92,0.19581734,0.19581734,1000.0,66.86851382255554
93,0.19581734,0.19581734,1000.0,67.83536219596863
94,0.19581734,0.19581734,1000.0,65.43570137023926
95,0.19581734,0.19581734,1000.0,65.48353695869446
96,0.19581734,0.19581734,1000.0,63.005943059921265
97,0.19581734,0.19581734,1000.0,64.38438940048218
98,0.19581734,0.19581734,1000.0,65.47057580947876
99,0.19581734,0.19581734,1000.0,63.1372811794281
100,0.19581734,0.19581734,1000.0,67.51152396202087
101,0.19581734,0.19581734,1000.0,67.64476203918457
102,0.19581734,0.19581734,1000.0,63.154601097106934
103,0.19581734,0.19581734,1000.0,68.76625490188599
104,0.19581734,0.19581734,1000.0,69.51395535469055
105,0.19581734,0.19581734,1000.0,64.55074644088745
106,0.19581734,0.19581734,1000.0,66.48028230667114
107,0.19581734,0.19581734,1000.0,67.56541800498962
108,0.19581734,0.19581734,1000.0,67.52884197235107
109,0.19581734,0.19581734,1000.0,64.68860173225403
110,0.19581734,0.19581734,1000.0,66.68586921691895
111,0.19581734,0.19581734,1000.0,64.28473591804504
112,0.19581734,0.19581734,1000.0,64.72887516021729
113,0.19581734,0.19581734,1000.0,67.55167055130005
