generation,avg_percentage
0,0.06221649112800757
50,0.35254429653286934
100,0.3508310777445634
150,0.045032096561044455
200,0.14974866326277456
250,0.18977672544618449
300,0.35254429653286934
350,0.15205865042905012
400,0.03615213340769211
450,0.159988638634483
500,0.35254429653286934
550,0.25651473241547745
600,0.4542282621065776
650,0.4740331751915316
700,0.06563439033925533
750,0.15078788017854095
800,0.3239339279631774
850,0.3544025781253974
900,0.4635400672753652
950,0.3382615045023461
1000,0.018612185182670753
1050,0.2108833392461141
1100,0.1933687993635734
1150,0.10001087623337905
1200,0.09804693811262648
1250,0.1025619599968195
1300,0.05113524772847692
1350,0.053451178750644125
1400,0.08470485359430313
1450,0.1936396031330029
1500,0.07016163319349289
1550,0.19322054150203863
1600,0.19286036739746729
1650,0.19336854107677937
1700,0.19366632588207722
1750,0.09100007669379313
1800,0.06049292845030626
1850,0.1717859897762537
1900,0.030204546560222905
1950,0.060264632726709046
2000,0.0713947843760252
2050,0.12745512835681438
2100,0.35618124234800536
2150,0.12635747653742632
2200,0.1060726847499609
2250,0.1028938964009285
2300,0.041098571848124266
2350,0.15509259266157946
2400,0.3638855516910553
2450,0.1553451226403316
2500,0.07901431371768315
2550,0.17053895257413387
2600,0.12714187862972418
2650,0.08823447084675233
2700,0.06438257684931159
2750,0.07876254493991534
2800,0.17310062112907568
2850,0.1383044794201851
2900,0.12898695530990759
2950,0.07784504567583402
3000,0.02380371481801073
3050,0.028158084955066442
3100,0.14448699681088328
3150,0.09956990617016952
3200,0.1822243252148231
3250,0.12835227635999522
3300,0.1447382502568265
3350,0.039667392149567604
3400,0.13769444590434432
3450,0.05624954945718249
3500,0.028158084955066442
3550,0.16146725602447987
3600,0.1443809961589674
3650,0.06972124086072047
3700,0.03984241373836994
3750,0.05751767583812276
3800,0.19493350153788924
3850,0.19569107719386616
3900,0.024199753844489653
3950,0.12835227635999522
3999,0.039667392149567604
