generation,max_fitness,max_percentage,max_dead_time,eval_time
0,0.041809186,0.041809186,1000.0,71.15493869781494
1,0.047334902,0.047334902,1000.0,64.80350732803345
2,0.050828915,0.050828915,1000.0,58.114426612854004
3,0.06250003,0.06250003,1000.0,56.172942876815796
4,0.06250003,0.06250003,1000.0,52.53935241699219
5,0.06293353,0.06293353,1000.0,56.90630507469177
6,0.3234428,0.3234428,1000.0,52.47319149971008
7,0.3234428,0.3234428,1000.0,54.050384521484375
8,0.3234428,0.3234428,1000.0,57.80398225784302
9,0.32451123,0.32451123,1000.0,59.16405892372131
10,0.32451123,0.32451123,1000.0,54.468971252441406
11,0.32451123,0.32451123,1000.0,53.521981716156006
12,0.32451123,0.32451123,1000.0,53.7729914188385
13,0.34692094,0.34692094,1000.0,54.488086462020874
14,0.34692094,0.34692094,1000.0,55.180593967437744
15,0.34692094,0.34692094,1000.0,54.23780941963196
16,0.34785092,0.34785092,1000.0,55.63935399055481
17,0.34785092,0.34785092,1000.0,55.61753797531128
18,0.34785092,0.34785092,1000.0,54.17753577232361
19,0.34785092,0.34785092,1000.0,53.08174681663513
20,0.34785092,0.34785092,1000.0,53.68631863594055
21,0.34785092,0.34785092,1000.0,50.04679250717163
22,0.3483282,0.3483282,1000.0,53.03349590301514
23,0.3483282,0.3483282,1000.0,53.399635791778564
24,0.3483282,0.3483282,1000.0,52.28313374519348
25,0.3483282,0.3483282,1000.0,51.868184328079224
26,0.3483282,0.3483282,1000.0,54.303529262542725
27,0.3483282,0.3483282,1000.0,53.3251678943634
28,0.35046908,0.35046908,1000.0,54.37832546234131
29,0.35046908,0.35046908,1000.0,50.65694189071655
30,0.35046908,0.35046908,1000.0,53.612099170684814
31,0.35046908,0.35046908,1000.0,53.90131163597107
32,0.35046908,0.35046908,1000.0,55.04103755950928
33,0.35046908,0.35046908,1000.0,49.649088621139526
34,0.35046908,0.35046908,1000.0,54.63910913467407
35,0.35046908,0.35046908,1000.0,55.77292084693909
36,0.35046908,0.35046908,1000.0,55.412068605422974
37,0.35046908,0.35046908,1000.0,54.82711744308472
38,0.35046908,0.35046908,1000.0,54.44906139373779
39,0.35046908,0.35046908,1000.0,55.92131185531616
40,0.3507077,0.3507077,1000.0,55.505595445632935
41,0.3507077,0.3507077,1000.0,56.15113306045532
42,0.3507077,0.3507077,1000.0,53.32687497138977
43,0.3507077,0.3507077,1000.0,53.315571546554565
44,0.3507077,0.3507077,1000.0,52.27541208267212
45,0.3507077,0.3507077,1000.0,54.084115982055664
46,0.3507077,0.3507077,1000.0,55.53030872344971
47,0.3507077,0.3507077,1000.0,54.954697608947754
48,0.3507077,0.3507077,1000.0,51.39085817337036
49,0.3507077,0.3507077,1000.0,53.08981490135193
50,0.3507077,0.3507077,1000.0,56.04030156135559
51,0.3507077,0.3507077,1000.0,54.47884392738342
52,0.3507077,0.3507077,1000.0,57.91841101646423
53,0.3507077,0.3507077,1000.0,54.90158653259277
54,0.3507077,0.3507077,1000.0,52.89191484451294
55,0.3507077,0.3507077,1000.0,52.91559052467346
56,0.3507077,0.3507077,1000.0,53.14967346191406
57,0.3507077,0.3507077,1000.0,53.07032012939453
58,0.3507077,0.3507077,1000.0,52.80723333358765
59,0.3507077,0.3507077,1000.0,51.313912868499756
60,0.3507077,0.3507077,1000.0,51.68841552734375
61,0.3507077,0.3507077,1000.0,53.020782232284546
62,0.3507077,0.3507077,1000.0,53.20701026916504
63,0.35094637,0.35094637,1000.0,54.4525887966156
64,0.35094637,0.35094637,1000.0,51.56577515602112
65,0.35094637,0.35094637,1000.0,51.01740264892578
66,0.3510726,0.3510726,1000.0,53.413344621658325
67,0.3510726,0.3510726,1000.0,49.23033380508423
68,0.3510726,0.3510726,1000.0,53.362396478652954
69,0.3510726,0.3510726,1000.0,55.88294768333435
70,0.3510726,0.3510726,1000.0,53.721412658691406
71,0.3510726,0.3510726,1000.0,55.55619931221008
72,0.3510726,0.3510726,1000.0,52.23690176010132
73,0.3510726,0.3510726,1000.0,54.401456356048584
74,0.3510726,0.3510726,1000.0,52.443345069885254
75,0.3510726,0.3510726,1000.0,52.8943817615509
76,0.3510726,0.3510726,1000.0,52.000670433044434
77,0.3510726,0.3510726,1000.0,55.58553862571716
78,0.3510726,0.3510726,1000.0,53.111701250076294
79,0.3510726,0.3510726,1000.0,51.555022954940796
80,0.3510726,0.3510726,1000.0,53.98796772956848
81,0.3510726,0.3510726,1000.0,52.58915376663208
82,0.3510726,0.3510726,1000.0,51.226500034332275
